timeStamp,elapsed,label,responseCode,responseMessage,dataType,success,failureMessage,bytes,sentBytes,URL,Latency,IdleTime,Connect
1689500585133,392,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,392,0,1
1689500585043,482,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,482,0,1
1689500585103,422,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,422,0,1
1689500585101,424,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,424,0,1
1689500585086,439,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,439,0,0
1689500585138,387,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,387,0,1
1689500585065,460,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,460,0,0
1689500585118,407,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,407,0,0
1689500585070,455,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,455,0,4
1689500585080,445,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,445,0,1
1689500585110,439,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,439,0,3
1689500585043,506,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,506,0,1
1689500585149,400,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,400,0,2
1689500585068,481,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,481,0,1
1689500585076,473,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,473,0,1
1689500585066,483,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,483,0,1
1689500585103,446,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,446,0,1
1689500585114,435,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,435,0,1
1689500585135,414,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,414,0,2
1689500585105,444,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,444,0,1
1689500585103,446,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,446,0,1
1689500585119,430,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,430,0,1
1689500585144,405,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,405,0,0
1689500585116,433,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,433,0,1
1689500585123,426,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,426,0,3
1689500585138,411,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,411,0,1
1689500584949,601,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,601,0,1
1689500585132,447,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,447,0,1
1689500585114,468,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,468,0,1
1689500585558,288,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,288,0,1
1689500585562,284,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,284,0,1
1689500585560,287,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,287,0,1
1689500585558,290,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,290,0,1
1689500585562,287,HTTP Request,200,,text,true,,176,123,http://localhost:8080/test,287,0,1
